"No.","Length","Time","Source","Destination","Protocol","Info"
"611071","122","312.272217916","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_MULTIPART_REQUEST, OFPMP_FLOW"
"611072","122","312.272256370","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_MULTIPART_REQUEST, OFPMP_FLOW"
"611073","6178","312.272303125","172.17.0.1","172.17.0.5","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_TABLE"
"611074","578","312.272339675","172.17.0.1","172.17.0.5","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_FLOW"
"611075","370","312.272404183","172.17.0.1","172.17.0.5","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_FLOW"
"611231","90","312.320412481","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_MULTIPART_REQUEST, OFPMP_PORT_STATS"
"611232","978","312.320716254","172.17.0.1","172.17.0.5","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_PORT_STATS"
"611235","122","312.321409037","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_MULTIPART_REQUEST, OFPMP_FLOW"
"611236","370","312.321560207","172.17.0.1","172.17.0.5","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_FLOW"
"611240","82","312.322044113","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_MULTIPART_REQUEST, OFPMP_TABLE"
"611243","6178","312.322270115","172.17.0.1","172.17.0.5","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_TABLE"
"612838","74","312.710576990","172.17.0.1","172.17.0.5","OpenFlow","Type: OFPT_ECHO_REQUEST"
"612839","74","312.710624430","172.17.0.1","172.17.0.6","OpenFlow","Type: OFPT_ECHO_REQUEST"
"612841","74","312.710644816","172.17.0.1","172.17.0.5","OpenFlow","Type: OFPT_ECHO_REQUEST"
"612842","74","312.710698242","172.17.0.1","172.17.0.6","OpenFlow","Type: OFPT_ECHO_REQUEST"
"612844","74","312.710749766","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_ECHO_REPLY"
"612846","74","312.710838202","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_ECHO_REPLY"
"612867","74","312.714405993","172.17.0.6","172.17.0.1","OpenFlow","Type: OFPT_ECHO_REPLY"
"612885","74","312.718300686","172.17.0.6","172.17.0.1","OpenFlow","Type: OFPT_ECHO_REPLY"
"613573","184","312.927445070","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"613574","184","312.927495930","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"613575","184","312.927507014","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"613576","184","312.927517289","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"613577","184","312.927526283","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"613578","184","312.927535056","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"613579","184","312.927544890","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"613580","184","312.927558643","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"613581","184","312.927565446","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"613582","184","312.927579171","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"613584","538","312.927858554","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"613585","186","312.927923731","172.17.0.1","172.17.0.6","OpenFlow","Type: OFPT_PACKET_IN"
"613586","186","312.927941396","172.17.0.1","172.17.0.7","OpenFlow","Type: OFPT_PACKET_IN"
"613587","186","312.927953753","172.17.0.1","172.17.0.5","OpenFlow","Type: OFPT_PACKET_IN"
"613588","186","312.927968116","172.17.0.1","172.17.0.6","OpenFlow","Type: OFPT_PACKET_IN"
"613589","186","312.927973320","172.17.0.1","172.17.0.7","OpenFlow","Type: OFPT_PACKET_IN"
"613590","186","312.927978177","172.17.0.1","172.17.0.5","OpenFlow","Type: OFPT_PACKET_IN"
"613592","186","312.928039088","172.17.0.1","172.17.0.7","OpenFlow","Type: OFPT_PACKET_IN"
"613593","186","312.928051616","172.17.0.1","172.17.0.6","OpenFlow","Type: OFPT_PACKET_IN"
"613594","186","312.928059771","172.17.0.1","172.17.0.5","OpenFlow","Type: OFPT_PACKET_IN"
"613595","186","312.928071976","172.17.0.1","172.17.0.7","OpenFlow","Type: OFPT_PACKET_IN"
"613596","186","312.928076612","172.17.0.1","172.17.0.6","OpenFlow","Type: OFPT_PACKET_IN"
"613597","186","312.928080833","172.17.0.1","172.17.0.5","OpenFlow","Type: OFPT_PACKET_IN"
"613599","184","312.928273803","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"613600","184","312.928307377","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"613601","184","312.928316014","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"613602","184","312.928322340","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"613603","184","312.928328691","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"613604","184","312.928334620","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"613605","184","312.928342553","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"613606","184","312.928351000","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"613607","184","312.928358724","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"613608","184","312.928365288","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"613610","538","312.928536307","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"613611","186","312.928582733","172.17.0.1","172.17.0.6","OpenFlow","Type: OFPT_PACKET_IN"
"613612","186","312.928593281","172.17.0.1","172.17.0.7","OpenFlow","Type: OFPT_PACKET_IN"
"613613","186","312.928601291","172.17.0.1","172.17.0.5","OpenFlow","Type: OFPT_PACKET_IN"
"613614","186","312.928613180","172.17.0.1","172.17.0.6","OpenFlow","Type: OFPT_PACKET_IN"
"613615","186","312.928618114","172.17.0.1","172.17.0.7","OpenFlow","Type: OFPT_PACKET_IN"
"613616","186","312.928623232","172.17.0.1","172.17.0.5","OpenFlow","Type: OFPT_PACKET_IN"
"613618","186","312.928672248","172.17.0.1","172.17.0.7","OpenFlow","Type: OFPT_PACKET_IN"
"613619","186","312.928680036","172.17.0.1","172.17.0.6","OpenFlow","Type: OFPT_PACKET_IN"
"613620","186","312.928685996","172.17.0.1","172.17.0.5","OpenFlow","Type: OFPT_PACKET_IN"
"613621","186","312.928697005","172.17.0.1","172.17.0.7","OpenFlow","Type: OFPT_PACKET_IN"
"613622","186","312.928701450","172.17.0.1","172.17.0.6","OpenFlow","Type: OFPT_PACKET_IN"
"613623","186","312.928706327","172.17.0.1","172.17.0.5","OpenFlow","Type: OFPT_PACKET_IN"
"614539","184","313.626926963","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"614540","184","313.626991613","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"614541","184","313.627038296","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"614542","184","313.627049331","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"614543","184","313.627055382","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"614545","184","313.627069701","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"614546","184","313.627075417","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"614547","184","313.627080504","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"614548","184","313.627086025","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"614549","184","313.627091145","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"614551","184","313.627099480","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"614552","184","313.627105008","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"614554","186","313.627281423","172.17.0.1","172.17.0.6","OpenFlow","Type: OFPT_PACKET_IN"
"614555","186","313.627296172","172.17.0.1","172.17.0.7","OpenFlow","Type: OFPT_PACKET_IN"
"614556","186","313.627306183","172.17.0.1","172.17.0.5","OpenFlow","Type: OFPT_PACKET_IN"
"614557","186","313.627327068","172.17.0.1","172.17.0.6","OpenFlow","Type: OFPT_PACKET_IN"
"614558","186","313.627331453","172.17.0.1","172.17.0.7","OpenFlow","Type: OFPT_PACKET_IN"
"614559","186","313.627335868","172.17.0.1","172.17.0.5","OpenFlow","Type: OFPT_PACKET_IN"
"614669","74","313.711445761","172.17.0.1","172.17.0.7","OpenFlow","Type: OFPT_ECHO_REQUEST"
"614670","74","313.711552899","172.17.0.7","172.17.0.1","OpenFlow","Type: OFPT_ECHO_REPLY"
"614672","74","313.711641413","172.17.0.1","172.17.0.7","OpenFlow","Type: OFPT_ECHO_REQUEST"
"614673","74","313.711706354","172.17.0.7","172.17.0.1","OpenFlow","Type: OFPT_ECHO_REPLY"
"615532","184","314.327546746","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"615533","184","314.327588590","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"615534","184","314.327595543","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"615535","184","314.327601113","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"615536","184","314.327606299","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"615538","184","314.327622290","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"615539","186","314.327989530","172.17.0.1","172.17.0.7","OpenFlow","Type: OFPT_PACKET_IN"
"615540","186","314.328009385","172.17.0.1","172.17.0.6","OpenFlow","Type: OFPT_PACKET_IN"
"615541","186","314.328025257","172.17.0.1","172.17.0.5","OpenFlow","Type: OFPT_PACKET_IN"
"615542","186","314.328035061","172.17.0.1","172.17.0.7","OpenFlow","Type: OFPT_PACKET_IN"
"615543","186","314.328039660","172.17.0.1","172.17.0.6","OpenFlow","Type: OFPT_PACKET_IN"
"615544","186","314.328043978","172.17.0.1","172.17.0.5","OpenFlow","Type: OFPT_PACKET_IN"
"615545","186","314.328056187","172.17.0.1","172.17.0.5","OpenFlow","Type: OFPT_PACKET_IN"
"615546","186","314.328069019","172.17.0.1","172.17.0.7","OpenFlow","Type: OFPT_PACKET_IN"
"615547","186","314.328101355","172.17.0.1","172.17.0.6","OpenFlow","Type: OFPT_PACKET_IN"
"615548","186","314.328127063","172.17.0.1","172.17.0.5","OpenFlow","Type: OFPT_PACKET_IN"
"615549","186","314.328132850","172.17.0.1","172.17.0.7","OpenFlow","Type: OFPT_PACKET_IN"
"615550","186","314.328136859","172.17.0.1","172.17.0.6","OpenFlow","Type: OFPT_PACKET_IN"
"615551","186","314.328150607","172.17.0.1","172.17.0.5","OpenFlow","Type: OFPT_PACKET_IN"
"615554","186","314.328167181","172.17.0.1","172.17.0.7","OpenFlow","Type: OFPT_PACKET_IN"
"615555","186","314.328179353","172.17.0.1","172.17.0.6","OpenFlow","Type: OFPT_PACKET_IN"
"615556","186","314.328186787","172.17.0.1","172.17.0.5","OpenFlow","Type: OFPT_PACKET_IN"
"615558","186","314.328194082","172.17.0.1","172.17.0.7","OpenFlow","Type: OFPT_PACKET_IN"
"615559","186","314.328198763","172.17.0.1","172.17.0.6","OpenFlow","Type: OFPT_PACKET_IN"
"615934","184","314.622227571","172.17.0.7","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"615935","186","314.622963697","172.17.0.1","172.17.0.6","OpenFlow","Type: OFPT_PACKET_IN"
"615936","186","314.623016936","172.17.0.1","172.17.0.7","OpenFlow","Type: OFPT_PACKET_IN"
"615937","186","314.623035475","172.17.0.1","172.17.0.5","OpenFlow","Type: OFPT_PACKET_IN"
"615938","184","314.623155593","172.17.0.7","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"615939","184","314.623189310","172.17.0.7","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"615940","184","314.623198537","172.17.0.7","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"615941","184","314.623205462","172.17.0.7","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"615943","184","314.623223400","172.17.0.7","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"615944","186","314.623479720","172.17.0.1","172.17.0.5","OpenFlow","Type: OFPT_PACKET_IN"
"615945","186","314.623502195","172.17.0.1","172.17.0.7","OpenFlow","Type: OFPT_PACKET_IN"
"615946","186","314.623514419","172.17.0.1","172.17.0.6","OpenFlow","Type: OFPT_PACKET_IN"
"615947","186","314.623529537","172.17.0.1","172.17.0.5","OpenFlow","Type: OFPT_PACKET_IN"
"615948","186","314.623534646","172.17.0.1","172.17.0.7","OpenFlow","Type: OFPT_PACKET_IN"
"615949","186","314.623539274","172.17.0.1","172.17.0.6","OpenFlow","Type: OFPT_PACKET_IN"
"615950","186","314.623552352","172.17.0.1","172.17.0.5","OpenFlow","Type: OFPT_PACKET_IN"
"615953","186","314.623568338","172.17.0.1","172.17.0.7","OpenFlow","Type: OFPT_PACKET_IN"
"615954","186","314.623575996","172.17.0.1","172.17.0.6","OpenFlow","Type: OFPT_PACKET_IN"
"615955","186","314.623584719","172.17.0.1","172.17.0.5","OpenFlow","Type: OFPT_PACKET_IN"
"615957","186","314.623591031","172.17.0.1","172.17.0.7","OpenFlow","Type: OFPT_PACKET_IN"
"615958","186","314.623594785","172.17.0.1","172.17.0.6","OpenFlow","Type: OFPT_PACKET_IN"
"615959","186","314.623637073","172.17.0.1","172.17.0.6","OpenFlow","Type: OFPT_PACKET_IN"
"615960","186","314.623644342","172.17.0.1","172.17.0.7","OpenFlow","Type: OFPT_PACKET_IN"
"615961","186","314.623677517","172.17.0.1","172.17.0.5","OpenFlow","Type: OFPT_PACKET_IN"
"616131","74","314.711006735","172.17.0.1","172.17.0.6","OpenFlow","Type: OFPT_ECHO_REQUEST"
"616132","74","314.711029214","172.17.0.1","172.17.0.6","OpenFlow","Type: OFPT_ECHO_REQUEST"
"616133","74","314.711224443","172.17.0.6","172.17.0.1","OpenFlow","Type: OFPT_ECHO_REPLY"
"616135","74","314.711279626","172.17.0.6","172.17.0.1","OpenFlow","Type: OFPT_ECHO_REPLY"
"616160","184","314.722239234","172.17.0.7","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"616161","184","314.722277978","172.17.0.7","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"616162","184","314.722355310","172.17.0.7","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"616163","184","314.722380337","172.17.0.7","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"616166","184","314.722621612","172.17.0.7","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"616168","184","314.722640858","172.17.0.7","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"616169","184","314.722649277","172.17.0.7","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"616170","184","314.722656373","172.17.0.7","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"616171","184","314.722662839","172.17.0.7","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"616172","184","314.722669331","172.17.0.7","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"616178","186","314.722999444","172.17.0.1","172.17.0.7","OpenFlow","Type: OFPT_PACKET_IN"
"616179","186","314.723014768","172.17.0.1","172.17.0.6","OpenFlow","Type: OFPT_PACKET_IN"
"616180","186","314.723025603","172.17.0.1","172.17.0.5","OpenFlow","Type: OFPT_PACKET_IN"
"616181","186","314.723036701","172.17.0.1","172.17.0.7","OpenFlow","Type: OFPT_PACKET_IN"
"616182","186","314.723041642","172.17.0.1","172.17.0.6","OpenFlow","Type: OFPT_PACKET_IN"
"616183","186","314.723045469","172.17.0.1","172.17.0.5","OpenFlow","Type: OFPT_PACKET_IN"
"616185","184","314.723129832","172.17.0.7","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"616186","184","314.723154477","172.17.0.7","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"617381","74","315.711005429","172.17.0.1","172.17.0.7","OpenFlow","Type: OFPT_ECHO_REQUEST"
"617382","74","315.711076179","172.17.0.1","172.17.0.7","OpenFlow","Type: OFPT_ECHO_REQUEST"
"617383","74","315.711170743","172.17.0.7","172.17.0.1","OpenFlow","Type: OFPT_ECHO_REPLY"
"617385","74","315.711513019","172.17.0.7","172.17.0.1","OpenFlow","Type: OFPT_ECHO_REPLY"
"617767","184","316.027430946","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"617769","184","316.027514228","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"617771","184","316.027531189","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"617773","184","316.027539167","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"617775","184","316.027546464","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"617777","184","316.027645810","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"617779","184","316.027661654","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"617781","184","316.027695877","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"617783","184","316.027707153","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"617785","184","316.027853866","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"617787","184","316.027871762","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"617789","184","316.027879459","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"617791","184","316.027886515","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"617793","184","316.027893277","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"617795","184","316.027900415","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"617797","184","316.027907319","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"617799","184","316.027914868","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"617801","184","316.027923583","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"617803","184","316.027931873","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"617805","184","316.027939921","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"617807","184","316.027947288","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"617809","184","316.027956626","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"617811","184","316.027963920","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"617812","184","316.027981419","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"617814","184","316.027991211","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"617816","184","316.027999711","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"617818","184","316.028007685","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"617820","184","316.028015530","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"617823","186","316.028385225","172.17.0.1","172.17.0.6","OpenFlow","Type: OFPT_PACKET_IN"
"617824","186","316.028403819","172.17.0.1","172.17.0.7","OpenFlow","Type: OFPT_PACKET_IN"
"617825","186","316.028417654","172.17.0.1","172.17.0.5","OpenFlow","Type: OFPT_PACKET_IN"
"617826","186","316.028427219","172.17.0.1","172.17.0.6","OpenFlow","Type: OFPT_PACKET_IN"
"617827","186","316.028431672","172.17.0.1","172.17.0.7","OpenFlow","Type: OFPT_PACKET_IN"
"617828","186","316.028435239","172.17.0.1","172.17.0.5","OpenFlow","Type: OFPT_PACKET_IN"
"617829","186","316.028438812","172.17.0.1","172.17.0.6","OpenFlow","Type: OFPT_PACKET_IN"
"617830","186","316.028442047","172.17.0.1","172.17.0.7","OpenFlow","Type: OFPT_PACKET_IN"
"617831","186","316.028445854","172.17.0.1","172.17.0.5","OpenFlow","Type: OFPT_PACKET_IN"
"617832","186","316.028449961","172.17.0.1","172.17.0.6","OpenFlow","Type: OFPT_PACKET_IN"
"617833","186","316.028453600","172.17.0.1","172.17.0.7","OpenFlow","Type: OFPT_PACKET_IN"
"617834","186","316.028457230","172.17.0.1","172.17.0.5","OpenFlow","Type: OFPT_PACKET_IN"
"617836","186","316.028515578","172.17.0.1","172.17.0.7","OpenFlow","Type: OFPT_PACKET_IN"
"617837","186","316.028526260","172.17.0.1","172.17.0.6","OpenFlow","Type: OFPT_PACKET_IN"
"617838","186","316.028533787","172.17.0.1","172.17.0.5","OpenFlow","Type: OFPT_PACKET_IN"
"617839","186","316.028544226","172.17.0.1","172.17.0.7","OpenFlow","Type: OFPT_PACKET_IN"
"617840","186","316.028547999","172.17.0.1","172.17.0.6","OpenFlow","Type: OFPT_PACKET_IN"
"617841","186","316.028551337","172.17.0.1","172.17.0.5","OpenFlow","Type: OFPT_PACKET_IN"
"617842","186","316.028555227","172.17.0.1","172.17.0.7","OpenFlow","Type: OFPT_PACKET_IN"
"617843","186","316.028558647","172.17.0.1","172.17.0.6","OpenFlow","Type: OFPT_PACKET_IN"
"617844","186","316.028562260","172.17.0.1","172.17.0.5","OpenFlow","Type: OFPT_PACKET_IN"
"617845","186","316.028567018","172.17.0.1","172.17.0.7","OpenFlow","Type: OFPT_PACKET_IN"
"617846","186","316.028571633","172.17.0.1","172.17.0.6","OpenFlow","Type: OFPT_PACKET_IN"
"617847","186","316.028575636","172.17.0.1","172.17.0.5","OpenFlow","Type: OFPT_PACKET_IN"
"618767","74","316.711232225","172.17.0.1","172.17.0.6","OpenFlow","Type: OFPT_ECHO_REQUEST"
"618772","74","316.711429989","172.17.0.1","172.17.0.6","OpenFlow","Type: OFPT_ECHO_REQUEST"
"618773","74","316.711478657","172.17.0.6","172.17.0.1","OpenFlow","Type: OFPT_ECHO_REPLY"
"618775","74","316.711484419","172.17.0.6","172.17.0.1","OpenFlow","Type: OFPT_ECHO_REPLY"
"618812","184","316.726591625","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"618813","184","316.726626180","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"618814","184","316.726633575","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"618815","184","316.726707499","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"618816","184","316.726718458","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"618818","184","316.726734592","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"618819","184","316.726814511","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"618820","184","316.726829520","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"618821","184","316.726837960","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"618822","184","316.726843810","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"618824","184","316.726889254","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"618825","184","316.726899665","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_PACKET_OUT"
"618832","186","316.727444805","172.17.0.1","172.17.0.6","OpenFlow","Type: OFPT_PACKET_IN"
"618833","186","316.727462027","172.17.0.1","172.17.0.7","OpenFlow","Type: OFPT_PACKET_IN"
"618834","186","316.727470350","172.17.0.1","172.17.0.5","OpenFlow","Type: OFPT_PACKET_IN"
"618836","186","316.727483659","172.17.0.1","172.17.0.6","OpenFlow","Type: OFPT_PACKET_IN"
"618837","186","316.727487855","172.17.0.1","172.17.0.7","OpenFlow","Type: OFPT_PACKET_IN"
"618838","186","316.727491892","172.17.0.1","172.17.0.5","OpenFlow","Type: OFPT_PACKET_IN"
"619350","90","317.111633941","172.17.0.7","172.17.0.1","OpenFlow","Type: OFPT_MULTIPART_REQUEST, OFPMP_PORT_STATS"
"619351","90","317.111719813","172.17.0.7","172.17.0.1","OpenFlow","Type: OFPT_MULTIPART_REQUEST, OFPMP_PORT_STATS"
"619354","978","317.111854546","172.17.0.1","172.17.0.7","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_PORT_STATS"
"619356","642","317.111975631","172.17.0.1","172.17.0.7","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_PORT_STATS"
"619388","122","317.138525128","172.17.0.7","172.17.0.1","OpenFlow","Type: OFPT_MULTIPART_REQUEST, OFPMP_FLOW"
"619390","578","317.138714820","172.17.0.1","172.17.0.7","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_FLOW"
"619397","82","317.139225951","172.17.0.7","172.17.0.1","OpenFlow","Type: OFPT_MULTIPART_REQUEST, OFPMP_TABLE"
"619401","1834","317.139509996","172.17.0.1","172.17.0.7","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_TABLE"
"619404","122","317.139702945","172.17.0.7","172.17.0.1","OpenFlow","Type: OFPT_MULTIPART_REQUEST, OFPMP_FLOW"
"619405","578","317.139777254","172.17.0.1","172.17.0.7","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_FLOW"
"619407","82","317.140234487","172.17.0.7","172.17.0.1","OpenFlow","Type: OFPT_MULTIPART_REQUEST, OFPMP_TABLE"
"619416","386","317.141464560","172.17.0.1","172.17.0.7","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_TABLE"
"619492","90","317.188716060","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_MULTIPART_REQUEST, OFPMP_PORT_STATS"
"619494","642","317.188955177","172.17.0.1","172.17.0.5","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_PORT_STATS"
"619587","122","317.270572671","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_MULTIPART_REQUEST, OFPMP_FLOW"
"619588","82","317.270601745","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_MULTIPART_REQUEST, OFPMP_TABLE"
"619589","90","317.270748331","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_MULTIPART_REQUEST, OFPMP_PORT_STATS"
"619591","90","317.270790702","172.17.0.5","172.17.0.1","OpenFlow","Type: OFPT_MULTIPART_REQUEST, OFPMP_PORT_STATS"
"619592","978","317.270887021","172.17.0.1","172.17.0.5","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_PORT_STATS"
"619594","578","317.270943453","172.17.0.1","172.17.0.5","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_FLOW"
