"No.","Length","Time","Source","Destination","Protocol","Info"
"5065","232","274.426288","192.168.122.166","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"5067","232","274.426788","192.168.122.141","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"5068","232","274.426788","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"5069","232","274.426788","192.168.122.166","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"5071","232","274.426788","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"5072","232","274.427288","192.168.122.172","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"5074","232","274.427288","192.168.122.172","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"5089","582","276.422304","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUT"
"5090","406","276.422804","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUT"
"5092","230","276.422804","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUT"
"5094","406","276.422804","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUT"
"5095","1286","276.423804","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUT"
"5097","406","276.423804","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUT"
"5099","230","276.423804","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUT"
"5100","232","276.424303","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUT"
"5101","588","276.424303","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUT"
"5102","410","276.424303","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUT"
"5103","588","276.424303","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUT"
"5105","232","276.424803","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUT"
"5107","410","276.424803","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUT"
"5115","232","276.425633","192.168.122.166","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"5116","232","276.426133","192.168.122.209","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"5117","232","276.426133","192.168.122.166","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"5118","232","276.426514","192.168.122.209","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"5123","232","276.427594","192.168.122.172","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"5124","232","276.428093","192.168.122.172","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"5127","230","276.722897","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_PACKET_OUT"
"5128","758","276.722897","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_PACKET_OUT"
"5129","1286","276.722897","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_PACKET_OUT"
"5131","1514","276.723447","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_PACKET_OUT"
"5132","1252","276.723948","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_PACKET_OUTType: OFPT_PACKET_OUT"
"5133","410","276.723948","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_PACKET_OUT"
"5134","232","276.723948","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_PACKET_OUT"
"5135","232","276.724611","192.168.122.141","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"5137","232","276.724611","192.168.122.141","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"5138","232","276.725116","192.168.122.209","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"5139","232","276.725116","192.168.122.166","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"5140","232","276.725526","192.168.122.209","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"5146","232","276.726529","192.168.122.166","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"5149","78","276.980565","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_MULTIPART_REQUEST, OFPMP_PORT_STATS"
"5152","402","276.982644","192.168.122.209","192.168.0.114","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_PORT_STATS"
"5155","110","277.003620","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_MULTIPART_REQUEST, OFPMP_FLOW"
"5156","70","277.003620","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_MULTIPART_REQUEST, OFPMP_TABLE"
"5157","750","277.003620","192.168.122.209","192.168.0.114","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_FLOW"
"5163","326","277.004711","192.168.122.209","192.168.0.114","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_TABLE"
"5169","1514","277.224237","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_PACKET_OUT"
"5170","1514","277.224237","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_PACKET_OUTType: OFPT_PACKET_OUT"
"5171","1514","277.224791","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_PACKET_OUTType: OFPT_PACKET_OUT"
"5172","978","277.224791","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_PACKET_OUTType: OFPT_PACKET_OUT"
"5175","232","277.226688","192.168.122.141","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"5176","233","277.226688","192.168.122.172","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"5177","233","277.226688","192.168.122.209","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"5178","232","277.226688","192.168.122.141","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"5179","233","277.226688","192.168.122.172","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"5180","233","277.227220","192.168.122.209","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"5188","78","277.300919","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_MULTIPART_REQUEST, OFPMP_PORT_STATS"
"5191","402","277.301894","192.168.122.141","192.168.0.114","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_PORT_STATS"
"5194","126","277.309678","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_MULTIPART_REQUEST, OFPMP_TABLE"
"5196","750","277.311589","192.168.122.141","192.168.0.114","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_FLOW"
"5201","326","277.311589","192.168.122.141","192.168.0.114","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_TABLE"
"5208","758","277.523253","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"5209","582","277.523398","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"5210","230","277.523398","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"5211","934","277.523398","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"5213","1112","277.523899","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"5214","410","277.523899","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"5215","1478","277.524400","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"5216","232","277.524400","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"5217","232","277.524899","192.168.122.141","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"5220","232","277.524899","192.168.122.166","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"5222","232","277.525611","192.168.122.166","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"5224","232","277.526698","192.168.122.172","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"5225","232","277.526698","192.168.122.141","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"5227","232","277.526698","192.168.122.172","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"5231","78","277.662237","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_MULTIPART_REQUEST, OFPMP_PORT_STATS"
"5233","402","277.663202","192.168.122.172","192.168.0.114","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_PORT_STATS"
"5235","110","277.716098","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_MULTIPART_REQUEST, OFPMP_FLOW"
"5236","70","277.716098","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_MULTIPART_REQUEST, OFPMP_TABLE"
"5237","750","277.717066","192.168.122.172","192.168.0.114","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_FLOW"
"5244","326","277.718274","192.168.122.172","192.168.0.114","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_TABLE"
"5249","118","277.822065","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_MULTIPART_REQUEST, OFPMP_METER"
"5250","70","277.823038","192.168.122.209","192.168.0.114","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_GROUP"
"5251","70","277.823038","192.168.122.209","192.168.0.114","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_GROUP_DESC"
"5252","70","277.823038","192.168.122.209","192.168.0.114","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_METER"
"5256","78","278.172881","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_MULTIPART_REQUEST, OFPMP_PORT_STATS"
"5258","402","278.173914","192.168.122.166","192.168.0.114","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_PORT_STATS"
"5260","110","278.190003","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_MULTIPART_REQUEST, OFPMP_FLOW"
"5261","750","278.190998","192.168.122.166","192.168.0.114","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_FLOW"
"5263","70","278.206936","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_MULTIPART_REQUEST, OFPMP_TABLE"
"5269","326","278.209120","192.168.122.166","192.168.0.114","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_TABLE"
"5274","230","279.522976","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUT"
"5275","582","279.522976","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUT"
"5276","406","279.522976","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUT"
"5278","230","279.523978","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUT"
"5282","230","279.524478","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUT"
"5283","232","279.524478","192.168.122.166","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"5285","232","279.525508","192.168.122.172","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"5286","232","279.525508","192.168.122.166","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"5287","232","279.525508","192.168.122.172","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"5288","232","279.526793","192.168.122.209","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"5289","232","279.526793","192.168.122.209","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"5290","1514","279.526793","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUT"
"5291","1514","279.527523","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUTType: OFPT_PACKET_OUT"
"5293","1030","279.528023","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUTType: OFPT_PACKET_OUT"
"5302","230","279.823186","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_PACKET_OUT"
"5303","406","279.823186","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_PACKET_OUT"
"5304","582","279.823186","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_PACKET_OUT"
"5305","230","279.823687","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_PACKET_OUT"
"5306","230","279.823687","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_PACKET_OUT"
"5307","230","279.823687","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_PACKET_OUT"
"5308","582","279.824187","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_PACKET_OUT"
"5310","230","279.824187","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_PACKET_OUT"
"5311","230","279.824687","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_PACKET_OUT"
"5312","230","279.824687","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_PACKET_OUT"
"5313","232","279.825187","192.168.122.166","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"5314","232","279.825687","192.168.122.141","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"5315","232","279.825687","192.168.122.209","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"5316","232","279.825687","192.168.122.141","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"5317","232","279.825687","192.168.122.166","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"5318","938","279.826189","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_PACKET_OUT"
"5319","588","279.826189","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_PACKET_OUT"
"5320","766","279.826189","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_PACKET_OUT"
"5321","588","279.826687","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_PACKET_OUT"
"5323","232","279.826687","192.168.122.209","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"5333","408","280.322906","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_PACKET_OUT"
"5334","935","280.322906","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_PACKET_OUT"
"5335","1112","280.322906","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_PACKET_OUT"
"5336","231","280.323407","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_PACKET_OUT"
"5337","230","280.323407","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_PACKET_OUT"
"5338","230","280.323407","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_PACKET_OUT"
"5340","406","280.323407","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_PACKET_OUT"
"5341","408","280.323906","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_PACKET_OUT"
"5342","231","280.323906","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_PACKET_OUT"
"5343","231","280.323906","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_PACKET_OUT"
"5344","232","280.323906","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_PACKET_OUT"
"5345","410","280.323906","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_PACKET_OUT"
"5346","232","280.323906","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_PACKET_OUT"
"5348","231","280.324406","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_PACKET_OUT"
"5349","409","280.324406","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_PACKET_OUT"
"5350","232","280.324406","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_PACKET_OUT"
"5352","233","280.325439","192.168.122.172","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"5353","233","280.325439","192.168.122.209","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"5354","232","280.325439","192.168.122.141","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"5355","232","280.325439","192.168.122.141","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"5359","233","280.326502","192.168.122.209","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"5361","233","280.326502","192.168.122.172","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"5364","934","280.622989","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"5365","582","280.622989","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"5366","406","280.622989","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"5367","230","280.623519","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"5368","582","280.623519","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"5369","406","280.623519","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"5370","406","280.623951","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"5371","232","280.623951","192.168.122.166","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"5372","232","280.623951","192.168.122.172","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"5373","410","280.623951","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"5374","944","280.624452","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"5375","944","280.624452","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"5377","232","280.624953","192.168.122.172","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"5378","232","280.624953","192.168.122.141","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"5379","232","280.624953","192.168.122.166","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"5383","232","280.625952","192.168.122.141","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"5392","78","281.981207","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_MULTIPART_REQUEST, OFPMP_PORT_STATS"
"5394","402","281.982182","192.168.122.209","192.168.0.114","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_PORT_STATS"
"5396","110","282.002621","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_MULTIPART_REQUEST, OFPMP_FLOW"
"5397","750","282.003990","192.168.122.209","192.168.0.114","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_FLOW"
"5398","70","282.006008","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_MULTIPART_REQUEST, OFPMP_TABLE"
"5404","326","282.007532","192.168.122.209","192.168.0.114","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_TABLE"
"5409","78","282.300952","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_MULTIPART_REQUEST, OFPMP_PORT_STATS"
"5412","402","282.301926","192.168.122.141","192.168.0.114","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_PORT_STATS"
"5415","126","282.310360","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_MULTIPART_REQUEST, OFPMP_TABLE"
"5416","750","282.310360","192.168.122.141","192.168.0.114","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_FLOW"
"5422","326","282.312116","192.168.122.141","192.168.0.114","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_TABLE"
"5428","406","282.622684","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUT"
"5429","582","282.622977","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUT"
"5430","230","282.622977","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUT"
"5431","406","282.622977","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUT"
"5432","230","282.622977","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUT"
"5433","230","282.623478","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUT"
"5434","406","282.623478","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUT"
"5436","582","282.623978","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUT"
"5437","232","282.623978","192.168.122.209","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"5438","406","282.623978","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUT"
"5439","232","282.624479","192.168.122.209","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"5440","408","282.624479","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUT"
"5441","232","282.624479","192.168.122.172","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"5444","410","282.624479","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUT"
"5445","1514","282.624979","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUT"
"5446","196","282.624979","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUT"
"5448","232","282.625494","192.168.122.166","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"5449","232","282.625494","192.168.122.172","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"5453","232","282.625994","192.168.122.166","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"5458","78","282.662173","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_MULTIPART_REQUEST, OFPMP_PORT_STATS"
"5460","402","282.663140","192.168.122.172","192.168.0.114","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_PORT_STATS"
"5463","126","282.717301","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_MULTIPART_REQUEST, OFPMP_TABLE"
"5464","750","282.718272","192.168.122.172","192.168.0.114","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_FLOW"
"5470","326","282.719411","192.168.122.172","192.168.0.114","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_TABLE"
"5476","1514","282.924729","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_PACKET_OUT"
"5477","1514","282.924903","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_PACKET_OUTType: OFPT_PACKET_OUT"
"5478","1514","282.924903","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_PACKET_OUTType: OFPT_PACKET_OUT"
"5479","978","282.924903","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_PACKET_OUTType: OFPT_PACKET_OUT"
"5482","232","282.926926","192.168.122.141","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"5483","232","282.926926","192.168.122.141","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"5484","232","282.926926","192.168.122.166","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"5485","232","282.927426","192.168.122.166","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"5486","232","282.927426","192.168.122.209","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"5492","232","282.928426","192.168.122.209","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"5494","118","283.122516","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_MULTIPART_REQUEST, OFPMP_METER"
"5496","70","283.123442","192.168.122.141","192.168.0.114","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_GROUP"
"5497","70","283.123735","192.168.122.141","192.168.0.114","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_GROUP_DESC"
"5498","70","283.123735","192.168.122.141","192.168.0.114","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_METER"
"5502","78","283.172927","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_MULTIPART_REQUEST, OFPMP_PORT_STATS"
"5504","402","283.173906","192.168.122.166","192.168.0.114","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_PORT_STATS"
"5506","110","283.190447","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_MULTIPART_REQUEST, OFPMP_FLOW"
"5507","750","283.191420","192.168.122.166","192.168.0.114","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_FLOW"
"5509","70","283.206994","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_MULTIPART_REQUEST, OFPMP_TABLE"
"5515","326","283.209269","192.168.122.166","192.168.0.114","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_TABLE"
"5520","94","283.422302","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_MULTIPART_REQUEST, OFPMP_GROUP_DESC"
"5521","231","283.422926","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_PACKET_OUT"
"5522","70","283.423427","192.168.122.172","192.168.0.114","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_GROUP"
"5523","70","283.423427","192.168.122.172","192.168.0.114","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_GROUP_DESC"
"5524","1514","283.425128","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_PACKET_OUT"
"5525","1514","283.425128","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_PACKET_OUTType: OFPT_PACKET_OUT"
"5526","1514","283.425128","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_PACKET_OUTType: OFPT_PACKET_OUT"
"5527","801","283.425920","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_PACKET_OUTType: OFPT_PACKET_OUT"
"5532","233","283.427975","192.168.122.172","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"5533","233","283.428153","192.168.122.209","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"5534","232","283.428208","192.168.122.141","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"5535","233","283.428208","192.168.122.172","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"5536","233","283.428321","192.168.122.209","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"5537","232","283.428409","192.168.122.141","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"5545","78","283.521331","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_MULTIPART_REQUEST, OFPMP_METER"
"5546","70","283.522297","192.168.122.172","192.168.0.114","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_METER"
"5548","230","283.721822","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"5549","582","283.722796","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"5550","406","283.722796","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"5551","230","283.722796","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"5552","230","283.722796","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"5553","230","283.723321","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"5554","230","283.723321","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"5555","406","283.723321","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"5556","230","283.723321","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"5557","230","283.723821","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"5559","230","283.723821","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"5560","230","283.723821","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"5561","406","283.723821","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"5562","232","283.723821","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"5564","232","283.724321","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"5566","410","283.724321","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
